eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.500 "Cafe, Italian, Fast Food" 306503 "Big Yellow Door"     "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Bar Not Available', u'Air Conditioned']"   True  93 "[u'Student Faves', u'Pocket Friendly']" "11 AM to 11 PM" 28.5878777778,77.1672972222 4.1 "662 votes" Excellent 587 https://www.zomato.com/ncr/big-yellow-door-satyaniketan-delhi  306503
                      1409568303 54044e370d0cee69ad0ade9b 1621469 2404711 11 "Vimal Prabhakar" https://www.zomato.com/users/vimal-prabhakar-1621469 "Such a great quality of food for such a low cost is really unbelievable....chicken bomb burger  , creamy chicken nd mushroom pasta and oreo shake  is a must must here...You visit here with a bunch of friends and order hell lot till you burp loud without a hint f worry abot the bill ....because it wont ever cost more than 300 per person   and eat the hell out of an awesome quality food ...Just I miss beer at this place...just add beer and the place is complete. :-)" 306503 "2014-08-18 09:16:13" 12 Legendary https://www.zomato.com/review/KPQmmQ  1408333573.0
                      1409568303 54044e370d0cee69ad0ade9c 2013622 2380441 1 Sarthak https://www.zomato.com/users/sarthak-2013622 "Too dark n dingy ! Food is good but decor is ok ok !" 306503 "2014-08-17 16:00:20" 11 Average https://www.zomato.com/review/ZPEXZz  1408271420.0
                      1409568303 54044e370d0cee69ad0ade9d 4171731 2375821 4 "Meenakshi Dahiya" https://www.zomato.com/users/meenakshi-dahiya-4171731 "Went there some time back to have dinner.its totally worth it to book your table in advance or face the queue. I loved this place from decor to service to food. Great VFM, we ordered KitKat shake, which i simply loved. The cheesy nachos were lip smacking and the pizza was good as well. I missed out on the byd burger, but yea m going thr pretty soon and I will try it this time :)" 306503 "2014-08-17 14:08:11" 3 "Very Good" https://www.zomato.com/review/DDGRvL  1408264691.0
                      1409568303 54044e370d0cee69ad0ade9e 248755 2368031 149 "Anuj Bhandari" https://www.zomato.com/users/anuj-bhandari-248755 "It was eid and a treat from my friend, I decided not to empty his pocket and we started looking out for a place with good food... nice place and easy on pocket. Finally we decided on Big yellow door or ""BYD"".... on reaching there we were seated and given the menu as it was our first time here so we asked the server what not to be missed on the menu. Server was kind enough and courteous to help us with the dishes to order from starters to mains.  We were recomended BYD burger, creamy cheese sauce pasta, any pizza, wraps.We ordered BYD chicken burger served with 2 dips and some potato chips. The burger was really nice, 2 patties were crisp n juicy as I like in my burger but the only flaw was the buns were tosted way to much making it hard to bite in.Along with burger we ordered creamy cheese sauce pasta, the white sauce was really very creamy n cheesy but balanced perfectly. For sides we had ordered cheesy french fries  and garlic bread. Ohhh man a lot of cheese...read more" 306503 "2014-08-17 09:04:31" 34  https://www.zomato.com/review/PKOLRN 1 1408246471.0
                      1409568303 54044e370d0cee69ad0ade9f 1882458 2361791 19 "Ami Joshi" https://www.zomato.com/AmiJoshi "Craving something cheesy?This is the place for you!A hit amongst students, BYD is a cool, happy place to be. Visit it with friends, that's what this place is meant for.All most everything is good on the menu but I'd advice you to stay away from the sea food platter. Though it tastes fine but it's overpriced compared to rest of their menu. It's over 500 bucks and is not even capable of feeding one!I also do not like their pizzas, the base is pre-baked, but I feel at that price you can't get fresh crusts anywhere.Rest is good. Shakes, sodas, sandwiches, pastas; have tried almost all of it, best being the the Cheese Bomb burger, everything is worth a shot.Overall a nice place. VFM for sure." 306503 "2014-08-17 00:33:29" 14 Good https://www.zomato.com/review/XBxenM  1408215809.0
                      1409568303 54044e370d0cee69ad0adea0 1410381 2343401 3 "Samjyor Theban Lepcha" https://www.zomato.com/users/samjyor-theban-lepcha-1410381 "I prefer their pizza over dominoes and pizza hut..... on my first visit there with my friends we ordered nachos with cheese, cold coffee and chilli bomb pizza (it was navratri, so we couldn't order non-veg)....the chilli bomb pizza was amazing and the cold coffee was grrrreat...:D....the staff were nice and the ambience awesome.....must visit with friends....." 306503 "2014-08-16 15:38:49" 7 "Very Good" https://www.zomato.com/review/rwMbEO  1408183729.0
                      1409568303 54044e370d0cee69ad0adea1 4449731 2341521 1 "Sankalp Jena" https://www.zomato.com/users/sankalp-jena-4449731 "Best restaurant to dine  with friends coz it's pocket friendly" 306503 "2014-08-16 14:41:30" 1 Excellent https://www.zomato.com/review/DDynXx  1408180290.0
                      1409568303 54044e370d0cee69ad0adea2 3221884 2336841 0 "Shrey Patnaik" https://www.zomato.com/patnaikshrey  306503 "2014-08-16 12:00:04" 7  https://www.zomato.com/review/ZPrGBm  1408170604.0
                      1409568303 54044e380d0cee69ad0adea3 4406811 2320991 1 "Ankita Narang" https://www.zomato.com/users/ankita-narang-4406811 "One of the best option you can trust in terms of food, taste, ambience and price.." 306503 "2014-08-15 21:21:40" 1 Excellent https://www.zomato.com/review/XByBxM  1408117900.0
                      1409568303 54044e380d0cee69ad0adea4 444252 2318451 29 "Saumya Gupta" https://www.zomato.com/users/saumya-gupta-444252 "MUST EATSBaked nachos. - Cheesy. Tasty. AMAZING!And goog quantity tooButter chicken pasta - It's authentic butter chicken gravy, with pasta in it. Yummy, buttery and I know it might sound weird, but tastes awesome!BOMB BURGERS. - They're BOMB!Their service could be better. It's just average. Below average rather. But the food is really good :)" 306503 "2014-08-15 19:53:37" 5 Good https://www.zomato.com/review/AMkPoy  1408112617.0
                      1409568303 54044e380d0cee69ad0adea5 1214648 2293721 103 "Sinchita Kar" https://www.zomato.com/sinchitakar "Bunking college? YESWant to have good food? YESTasty? YESPOCKET FRIENDLY? YES OF COURSE.After hearing good reviews from my friends about this place, I decided to try it myself. I had purposely made low expectations otherwise I might have been disappointed. Thank god, it turned out to be an amazing day!Ambience:Located near Venkeshwar college (DU), so it was quite crowded by the time we reached since it was lunchtime.Small tables overflown by college students, dimly lighted place with a special of stickies given by the customer. I loved their wooden ceiling and their small pots of plants on the front door.As the restaurant's name, there's a yellow door indeedFood:We ordered 2 BYD special cheese bomb chicken burger, one fried chicken, and one mud pie.1) The BYD cheese bomb chicken burger consists of a burger made of two finely cooked and fried chicken patties accompanied by a mayonnaise in between the patties and on top as well written ""BYD""....read more" 306503 "2014-08-14 20:17:17" 31  https://www.zomato.com/review/DDzMYb 1 1408027637.0
                      1409568303 54044e380d0cee69ad0adea6 4294471 2283461 2 "Varun J" https://www.zomato.com/veggievarun  306503 "2014-08-14 13:27:21" 3  https://www.zomato.com/review/pvKgqA  1408003041.0
                      1409568303 54044e380d0cee69ad0adea7 325728 2274621 6 "Akansha Mehrotra" https://www.zomato.com/users/akansha-mehrotra-325728 "Nice place to hangout with friends.We ordered pizzeria sandwiches which is BYDs special and a must try, kitkat shake which again is a hit.Pocket friendly, cool ambience, nice music,  floor seating and good service." 306503 "2014-08-14 00:36:36" 3 "Very Good" https://www.zomato.com/review/DDBmrE  1407956796.0
                      1409568303 54044e380d0cee69ad0adea8 122012 2271571 49 "Gurneet Kaur" https://www.zomato.com/users/gurneet-kaur-122012 "A crazy place for the youth to go chill and enjoy yummy food at the same time. The food is pretty cheap in comparison to the taste so its a win-win situation. The must try according to me are(Each one is DELICIOUS)--Cheesy French Fries-Makhani Pasta(only if you can handle the spice_-Both white and red sauce pastas are very delicious-Baked Nachos-Chocolate Banana Shake-Kitkat Shake-BYD Bomb burger is to die for (especially the veg one)The pizzas are a little too dry for me(tried 3-4 variations but no luck), so won't recommend them personally.The downsides are the LONG waiting and the staff. The staff is not very friendly. They forget what you asked for(Basic things like a spoon or fork) which can be a little disappointing.Overall a great place for all food lovers!A MUST try!!!" 306503 "2014-08-13 22:47:36" 12 "Very Good" https://www.zomato.com/review/oQpZgd  1407950256.0
                      1409568303 54044e380d0cee69ad0adea9 2248332 2269481 3 "Gautam Bindlish" https://www.zomato.com/users/gautam-bindlish-2248332 "Wonderful ambience. Yum mud pie and saucy *bomb* burger. Absolutely amazing for an evening snack." 306503 "2014-08-13 21:28:22" 1 "Very Good" https://www.zomato.com/review/qzpEMB  1407945502.0
                      1409568303 54044e380d0cee69ad0adeaa 3743541 2265171 0 Abhishek https://www.zomato.com/users/abhishek-3743541 "Awesome food" 306503 "2014-08-13 18:40:50" 1 Excellent https://www.zomato.com/review/oQpmzp  1407935450.0
                      1409568303 54044e380d0cee69ad0adeab 1651498 2255091 6 "Anshul Singh" https://www.zomato.com/anshul879 "I didn't get time to write review for byd.. It's a great place to hangout with friends.. Nice noisy music and quality fast food makes it even better.. Byd special cheese burger is my favourite here.." 306503 "2014-08-13 11:07:12" 4 Excellent https://www.zomato.com/review/XBvAxl  1407908232.0
                      1409568303 54044e380d0cee69ad0adeac 3190253 2144661 11 "Arun Yadav" https://www.zomato.com/users/arun-yadav-3190253 "Well the first impression I had of BYD wasn't good cos it took a lot of time to get a table. But the place is awesome. Great ambience,good music and lip smacking food.PS : Don't miss the BOMB BURGER !! :DAll together an awesome place for foodies :)" 306503 "2014-08-11 18:25:13" 2 "Very Good" https://www.zomato.com/review/pvzkom  1407761713.0
                      1409568303 54044e380d0cee69ad0adead 3192318 2135641 7 "Apoorva Bansal" https://www.zomato.com/users/apoorva-bansal-3192318 "This place has truly been a boon for the students. The food is really cheap and so tasty. The burgers are amazing. Great music. Its like my own playlist. And also one can not ignore how creatively the place has been designed!" 306503 "2014-08-11 13:17:24" 1 Excellent https://www.zomato.com/review/ZPyndz  1407743244.0
                      1409568303 54044e380d0cee69ad0adeae 2517406 2131121 40 "Shivam Raina" https://www.zomato.com/users/shivam-raina-2517406 "Hands down the best place to eat in satyaniketanIve been here more than  I've been in my classes. And ive waited in the long long queue outside this restraunt for 30 mins and so many times . And its never a dissapointment.White sauce Pasta, Baked cheese nachos, The Burger meal are my favorites and its available at a very reasonable price.It's not really a huge place &amp; it does feel a little packed even with an odd 15 customers or so .But it's super fast service and really top notch food will make you forget all of that.It's a treat for anyone wanting a quick bite ." 306503 "2014-08-11 10:16:36" 2 Excellent https://www.zomato.com/review/DDKvXD  1407732396.0
                      1409568303 54044e380d0cee69ad0adeaf 961149 2125901 21 "Abhishek Verma" https://www.zomato.com/users/abhishek-verma-961149 "Amazing food..be it anything on the menu.Shakes hit the spot.Pocket friendly like a boss(No literally...order anything without looking at the price)They serve pretty quick too.A very nice and a cozy(sort of) place to enjoy the food as well the company.Perfect for a repartee or even a casual date.And specially recommended when you are hungry as balls with a tight budget.Also, for all the pushovers who want to go to 'someplace nice'.. Try this yellow door(Big one);)" 306503 "2014-08-11 00:55:40" 1 Excellent https://www.zomato.com/review/rwAvZa  1407698740.0
                      1409568303 54044e380d0cee69ad0adeb0 203228 2117911 20 "Ashima Verma" https://www.zomato.com/users/ashima-verma-203228 "Worth the wait,and def, unique in its way of cooking,using cheese in their great dishes and great service.Its a very popular joint n is usually a wait list fr 20mins,but must try for someone who has an appetite and wishes to splurge on cheese,good drinks and well cooked food.Def.a must visit.Top of the list for satya niketan." 306503 "2014-08-10 21:29:59" 4 Excellent https://www.zomato.com/review/KPqKBo  1407686399.0
                      1409568303 54044e380d0cee69ad0adeb1 296251 2095471 23 "Rishi Uppal" https://www.zomato.com/users/rishi-uppal-296251 "(BYD) A door for best nachos in the town, baked nachos with generous cheese makes it one of the best appetizer. Really like the Butterchicken pizza with its gravy served as dip, shakes are awesome too.Pocket friendly and value of every penny!" 306503 "2014-08-10 08:57:19" 7 "Very Good" https://www.zomato.com/review/oQKwpe  1407641239.0
                      1409568303 54044e380d0cee69ad0adeb2 1386408 2036871 8 "Akshay Gupta" https://www.zomato.com/users/akshay-gupta-1386408 "GREATEST FOOD EVERRRRRRRRRRRRRR WITH THE BEST PRICES.We need more places like these" 306503 "2014-08-08 15:33:17" 7 Legendary https://www.zomato.com/review/oQeZEE  1407492197.0
                      1409568303 54044e380d0cee69ad0adeb3 1032437 2035971 20 "Dev Chhabra" https://www.zomato.com/users/dev-chhabra-1032437 "I had been here for a no. Of times times, but writing a review for the first timeI just wanna say nice concept , except the waiting thing overall its goodKeeping in mind its a hub for students to hangout the rates are reasonable and the quality is maintained despite its crowdy nd the waiting thing.Ya all the dishes are yummy but the key dishes are baked cheese nachos , byd burger nd brownie shakeA must try place" 306503 "2014-08-08 15:05:46" 8 "Very Good" https://www.zomato.com/review/oQeZqe  1407490546.0
